"Markettype","Trdmnt","Cmretwdtl","Cmnstkcal","Cmmvttl"
"69","2012-10","-0.009065","2075","20183239692.62"
"79","2012-10","-0.008800","2176","20376984525.78"
"85","2012-10","-0.009000","2429","21014797058.80"
"95","2012-10","-0.008746","2530","21208541891.96"
"101","2012-10","-0.009065","2075","20183239692.62"
"111","2012-10","-0.008800","2176","20376984525.78"
"117","2012-10","-0.009000","2429","21014797058.80"
"127","2012-10","-0.008746","2530","21208541891.96"
"33","2012-10","-0.008337","929","14322713166.35"
"20","2012-10","-0.010416","1500","6692083892.45"
"10","2012-11","0.006224","100","191066799.67"
"5","2012-11","-0.062430","2084","18987303781.77"
"15","2012-11","-0.061791","2184","19178370581.44"
"21","2012-11","-0.064731","2438","19719185585.80"
"31","2012-11","-0.064096","2538","19910252385.47"
"63","2012-11","-0.064096","2538","19910252385.47"
"37","2012-11","-0.062430","2084","18987303781.77"
"47","2012-11","-0.061791","2184","19178370581.44"
"53","2012-11","-0.064731","2438","19719185585.80"
"69","2012-11","-0.062430","2084","18987303781.77"
"79","2012-11","-0.061791","2184","19178370581.44"
"85","2012-11","-0.064731","2438","19719185585.80"
"95","2012-11","-0.064096","2538","19910252385.47"
"101","2012-11","-0.062430","2084","18987303781.77"
"111","2012-11","-0.061791","2184","19178370581.44"
"117","2012-11","-0.064731","2438","19719185585.80"
"127","2012-11","-0.064096","2538","19910252385.47"
"33","2012-11","-0.043098","936","13758643658.13"
"20","2012-11","-0.111170","1502","5960541927.67"
"10","2012-12","0.131946","99","198879690.92"
"5","2012-12","0.153020","2080","21927337745.18"
"15","2012-12","0.152828","2179","22126217436.10"
"21","2012-12","0.154438","2432","22792111786.79"
"31","2012-12","0.154241","2531","22990991477.71"
"63","2012-12","0.154241","2531","22990991477.71"
"37","2012-12","0.153020","2080","21927337745.18"
"47","2012-12","0.152828","2179","22126217436.10"
"53","2012-12","0.154438","2432","22792111786.79"
"69","2012-12","0.153020","2080","21927337745.18"
"79","2012-12","0.152828","2179","22126217436.10"
"85","2012-12","0.154438","2432","22792111786.79"
"95","2012-12","0.154241","2531","22990991477.71"
"101","2012-12","0.153020","2080","21927337745.18"
"111","2012-12","0.152828","2179","22126217436.10"
"117","2012-12","0.154438","2432","22792111786.79"
"127","2012-12","0.154241","2531","22990991477.71"
"33","2012-12","0.146595","933","15780872034.70"
"20","2012-12","0.172558","1499","7011239752.09"
"10","2013-01","0.165841","101","232929261.28"
"5","2013-01","0.053430","2071","23155965055.12"
"15","2013-01","0.054449","2172","23388894316.40"
"21","2013-01","0.053962","2423","24081909475.37"
"31","2013-01","0.054937","2524","24314838736.65"
"63","2013-01","0.054937","2524","24314838736.65"
"37","2013-01","0.053430","2071","23155965055.12"
"47","2013-01","0.054449","2172","23388894316.40"
"53","2013-01","0.053962","2423","24081909475.37"
"69","2013-01","0.053430","2071","23155965055.12"
"79","2013-01","0.054449","2172","23388894316.40"
"85","2013-01","0.053962","2423","24081909475.37"
"95","2013-01","0.054937","2524","24314838736.65"
"101","2013-01","0.053430","2071","23155965055.12"
"111","2013-01","0.054449","2172","23388894316.40"
"117","2013-01","0.053962","2423","24081909475.37"
"127","2013-01","0.054937","2524","24314838736.65"
"33","2013-01","0.050704","930","16646322920.09"
"20","2013-01","0.061313","1493","7435586555.28"
"10","2013-02","-0.005650","103","240245471.83"
"5","2013-02","0.002095","2079","23226360207.70"
"15","2013-02","0.002015","2182","23466605679.53"
"21","2013-02","0.005255","2433","24235057060.21"
"31","2013-02","0.005146","2536","24475302532.04"
"63","2013-02","0.005146","2536","24475302532.04"
"37","2013-02","0.002095","2079","23226360207.70"
"47","2013-02","0.002015","2182","23466605679.53"
"53","2013-02","0.005255","2433","24235057060.21"
"69","2013-02","0.002095","2079","23226360207.70"
"79","2013-02","0.002015","2182","23466605679.53"
"85","2013-02","0.005255","2433","24235057060.21"
"95","2013-02","0.005146","2536","24475302532.04"
"101","2013-02","0.002095","2079","23226360207.70"
"111","2013-02","0.002015","2182","23466605679.53"
"117","2013-02","0.005255","2433","24235057060.21"
"127","2013-02","0.005146","2536","24475302532.04"
"33","2013-02","-0.008425","929","16491910632.06"
"20","2013-02","0.035737","1504","7743146428.15"
"10","2013-03","-0.049965","102","227703814.19"
"5","2013-03","-0.051727","2078","22020333379.91"
"15","2013-03","-0.051709","2180","22248037194.10"
"21","2013-03","-0.050111","2430","23008985555.04"
"31","2013-03","-0.050109","2532","23236689369.23"
"63","2013-03","-0.050109","2532","23236689369.23"
"37","2013-03","-0.051727","2078","22020333379.91"
"47","2013-03","-0.051709","2180","22248037194.10"
"53","2013-03","-0.050111","2430","23008985555.04"
"69","2013-03","-0.051727","2078","22020333379.91"
"79","2013-03","-0.051709","2180","22248037194.10"
"85","2013-03","-0.050111","2430","23008985555.04"
"95","2013-03","-0.050109","2532","23236689369.23"
"101","2013-03","-0.051727","2078","22020333379.91"
"111","2013-03","-0.051709","2180","22248037194.10"
"117","2013-03","-0.050111","2430","23008985555.04"
"127","2013-03","-0.050109","2532","23236689369.23"
"33","2013-03","-0.054761","927","15558779117.65"
"20","2013-03","-0.040225","1503","7450206437.39"
"10","2013-04","-0.016345","102","222171568.69"
"5","2013-04","-0.024733","2079","21547490871.69"
"15","2013-04","-0.024647","2181","21769662440.38"
"21","2013-04","-0.023005","2428","22541484564.87"
"31","2013-04","-0.022940","2530","22763656133.56"
"63","2013-04","-0.022940","2530","22763656133.56"
"37","2013-04","-0.024733","2079","21547490871.69"
"47","2013-04","-0.024647","2181","21769662440.38"
"53","2013-04","-0.023005","2428","22541484564.87"
"69","2013-04","-0.024733","2079","21547490871.69"
"79","2013-04","-0.024647","2181","21769662440.38"
"85","2013-04","-0.023005","2428","22541484564.87"
"95","2013-04","-0.022940","2530","22763656133.56"
"101","2013-04","-0.024733","2079","21547490871.69"
"111","2013-04","-0.024647","2181","21769662440.38"
"117","2013-04","-0.023005","2428","22541484564.87"
"127","2013-04","-0.022940","2530","22763656133.56"
"33","2013-04","-0.026129","928","15181895396.39"
"20","2013-04","-0.016477","1500","7359589168.48"
"10","2013-05","0.042041","102","229516462.63"
"5","2013-05","0.078611","2080","23249416803.57"
"15","2013-05","0.078238","2182","23478933266.20"
"21","2013-05","0.084161","2429","24441438172.64"
"31","2013-05","0.083750","2531","24670954635.27"
"63","2013-05","0.083750","2531","24670954635.27"
"37","2013-05","0.078611","2080","23249416803.57"
"47","2013-05","0.078238","2182","23478933266.20"
"53","2013-05","0.084161","2429","24441438172.64"
"69","2013-05","0.078611","2080","23249416803.57"
"79","2013-05","0.078238","2182","23478933266.20"
"85","2013-05","0.084161","2429","24441438172.64"
"95","2013-05","0.083750","2531","24670954635.27"
"101","2013-05","0.078611","2080","23249416803.57"
"111","2013-05","0.078238","2182","23478933266.20"
"117","2013-05","0.084161","2429","24441438172.64"
"127","2013-05","0.083750","2531","24670954635.27"
"33","2013-05","0.058551","928","16056900755.58"
"20","2013-05","0.136790","1501","8384537417.06"
"10","2013-06","-0.097409","100","204664894.00"
"5","2013-06","-0.135136","2061","19718187272.71"
"15","2013-06","-0.134768","2161","19922852166.71"
"21","2013-06","-0.132643","2408","20799827382.77"
"31","2013-06","-0.132316","2508","21004492276.77"
"63","2013-06","-0.132316","2508","21004492276.77"
"37","2013-06","-0.135136","2061","19718187272.71"
"47","2013-06","-0.134768","2161","19922852166.71"
"53","2013-06","-0.132643","2408","20799827382.77"
"69","2013-06","-0.135136","2061","19718187272.71"
"79","2013-06","-0.134768","2161","19922852166.71"
"85","2013-06","-0.132643","2408","20799827382.77"
"95","2013-06","-0.132316","2508","21004492276.77"
"101","2013-06","-0.135136","2061","19718187272.71"
"111","2013-06","-0.134768","2161","19922852166.71"
"117","2013-06","-0.132643","2408","20799827382.77"
"127","2013-06","-0.132316","2508","21004492276.77"
"33","2013-06","-0.125797","920","13723063378.21"
"20","2013-06","-0.145801","1488","7076764004.56"
"10","2013-07","-0.004584","102","198930340.27"
"5","2013-07","0.026806","2067","20178511590.24"
"15","2013-07","0.026483","2169","20377441930.51"
"21","2013-07","0.031700","2415","21402507302.07"
"31","2013-07","0.031346","2517","21601437642.34"
"63","2013-07","0.031346","2517","21601437642.34"
"37","2013-07","0.026806","2067","20178511590.24"
"47","2013-07","0.026483","2169","20377441930.51"
"53","2013-07","0.031700","2415","21402507302.07"
"69","2013-07","0.026806","2067","20178511590.24"
"79","2013-07","0.026483","2169","20377441930.51"
"85","2013-07","0.031700","2415","21402507302.07"
"95","2013-07","0.031346","2517","21601437642.34"
"101","2013-07","0.026806","2067","20178511590.24"
"111","2013-07","0.026483","2169","20377441930.51"
"117","2013-07","0.031700","2415","21402507302.07"
"127","2013-07","0.031346","2517","21601437642.34"
"33","2013-07","0.014883","924","13844775054.24"
"20","2013-07","0.064131","1491","7557732247.83"
"10","2013-08","0.029123","101","202941372.63"
"5","2013-08","0.055356","2071","21361485919.85"
"15","2013-08","0.055102","2172","21564427292.48"
"21","2013-08","0.055031","2416","22621252321.49"
"31","2013-08","0.054794","2517","22824193694.12"
"63","2013-08","0.054794","2517","22824193694.12"
"37","2013-08","0.055356","2071","21361485919.85"
"47","2013-08","0.055102","2172","21564427292.48"
"53","2013-08","0.055031","2416","22621252321.49"
"69","2013-08","0.055356","2071","21361485919.85"
"79","2013-08","0.055102","2172","21564427292.48"
"85","2013-08","0.055031","2416","22621252321.49"
